All calculations,Synchronous Generator 1,Synchronous Generator 2,Synchronous Generator 3
1.3926,1.0005,1.0005,1.0005
1.4026,1.0005,1.0005,1.0005
1.4126,1.0005,1.0005,1.0005
1.4226,1.0005,1.0005,1.0005
1.4326,1.0005,1.0005,1.0005
1.4426,1.0005,1.0005,1.0005
1.4526,1.0005,1.0005,1.0005
1.4626,1.0006,1.0006,1.0006
1.4726,1.0006,1.0006,1.0006
1.4826,1.0006,1.0006,1.0006
1.4926,1.0006,1.0006,1.0006
1.5026,1.0006,1.0006,1.0006
1.5126,1.0006,1.0006,1.0006
1.5226,1.0006,1.0006,1.0006
1.5326,1.0006,1.0006,1.0006
1.5426,1.0006,1.0006,1.0006
1.5526,1.0006,1.0006,1.0006
1.5626,1.0007,1.0007,1.0007
1.5726,1.0007,1.0007,1.0007
1.5826,1.0007,1.0007,1.0007
1.5926,1.0007,1.0007,1.0007
1.6026,1.0007,1.0007,1.0007
1.6126,1.0007,1.0007,1.0007
1.6226,1.0007,1.0007,1.0007
1.6326,1.0007,1.0007,1.0007
1.6426,1.0007,1.0007,1.0007
1.6526,1.0007,1.0007,1.0007
1.6626,1.0008,1.0008,1.0008
1.6726,1.0008,1.0008,1.0008
1.6826,1.0008,1.0008,1.0008
1.6926,1.0008,1.0008,1.0008
1.7026,1.0008,1.0008,1.0008
1.7126,1.0008,1.0008,1.0008
1.7226,1.0008,1.0008,1.0008
1.7326,1.0008,1.0008,1.0008
1.7426,1.0008,1.0008,1.0008
1.7526,1.0008,1.0008,1.0008
1.7626,1.0008,1.0008,1.0008
1.7726,1.0008,1.0008,1.0008
1.7826,1.0009,1.0009,1.0009
1.7926,1.0009,1.0009,1.0009
1.8026,1.0009,1.0009,1.0009
1.8126,1.0009,1.0009,1.0009
1.8226,1.0009,1.0009,1.0009
1.8326,1.0009,1.0009,1.0009
1.8426,1.0009,1.0009,1.0009
1.8526,1.0009,1.0009,1.0009
1.8626,1.0009,1.0009,1.0009
1.8726,1.0009,1.0009,1.0009
1.8826,1.0009,1.0009,1.0009
1.8926,1.0009,1.0009,1.0009
1.9026,1.0009,1.0009,1.0009
1.9126,1.0009,1.0009,1.0009
1.9226,1.0010,1.0010,1.0010
1.9326,1.0010,1.0010,1.0010
1.9426,1.0010,1.0010,1.0010
1.9526,1.0010,1.0010,1.0010
1.9626,1.0010,1.0010,1.0010
1.9726,1.0010,1.0010,1.0010
1.9826,1.0010,1.0010,1.0010
1.9926,1.0010,1.0010,1.0010
2.0026,1.0010,1.0010,1.0010
2.0126,1.0010,1.0010,1.0010
2.0226,1.0010,1.0010,1.0010
2.0326,1.0010,1.0010,1.0010
2.0426,1.0010,1.0010,1.0010
2.0526,1.0010,1.0010,1.0010
2.0626,1.0010,1.0010,1.0010
2.0726,1.0010,1.0010,1.0010
2.0826,1.0011,1.0011,1.0011
2.0926,1.0011,1.0011,1.0011
2.1026,1.0011,1.0011,1.0011
2.1126,1.0011,1.0011,1.0011
2.1226,1.0011,1.0011,1.0011
2.1326,1.0011,1.0011,1.0011
2.1426,1.0011,1.0011,1.0011
2.1526,1.0011,1.0011,1.0011
2.1626,1.0011,1.0011,1.0011
2.1726,1.0011,1.0011,1.0011
2.1826,1.0011,1.0011,1.0011
2.1926,1.0011,1.0011,1.0011
2.2026,1.0011,1.0011,1.0011
2.2126,1.0011,1.0011,1.0011
2.2226,1.0011,1.0011,1.0011
2.2326,1.0011,1.0011,1.0011
2.2426,1.0011,1.0011,1.0011
2.2526,1.0011,1.0011,1.0011
2.2626,1.0011,1.0011,1.0011
2.2726,1.0011,1.0011,1.0011
2.2826,1.0011,1.0011,1.0011
2.2926,1.0011,1.0011,1.0011
2.3026,1.0011,1.0011,1.0011
2.3126,1.0012,1.0012,1.0012
2.3226,1.0012,1.0012,1.0012
2.3326,1.0012,1.0012,1.0012
2.3426,1.0012,1.0012,1.0012
2.3526,1.0012,1.0012,1.0012
2.3626,1.0012,1.0012,1.0012
2.3726,1.0012,1.0012,1.0012
2.3826,1.0012,1.0012,1.0012
2.3926,1.0012,1.0012,1.0012
2.4026,1.0012,1.0012,1.0012
2.4126,1.0012,1.0012,1.0012
2.4226,1.0012,1.0012,1.0012
2.4326,1.0012,1.0012,1.0012
2.4426,1.0012,1.0012,1.0012
2.4526,1.0012,1.0012,1.0012
2.4626,1.0012,1.0012,1.0012
2.4726,1.0012,1.0012,1.0012
2.4826,1.0012,1.0012,1.0012
2.4926,1.0012,1.0012,1.0012
2.5026,1.0012,1.0012,1.0012
2.5126,1.0012,1.0012,1.0012
2.5226,1.0012,1.0012,1.0012
2.5326,1.0012,1.0012,1.0012
2.5426,1.0012,1.0012,1.0012
2.5526,1.0012,1.0012,1.0012
2.5626,1.0012,1.0012,1.0012
2.5726,1.0012,1.0012,1.0012
2.5826,1.0012,1.0012,1.0012
2.5926,1.0012,1.0012,1.0012
2.6026,1.0012,1.0012,1.0012
2.6126,1.0012,1.0012,1.0012
2.6226,1.0012,1.0012,1.0012
2.6326,1.0012,1.0012,1.0012
2.6426,1.0012,1.0012,1.0012
2.6526,1.0012,1.0012,1.0012
2.6626,1.0012,1.0012,1.0012
2.6726,1.0012,1.0012,1.0012
2.6826,1.0012,1.0012,1.0012
2.6926,1.0012,1.0012,1.0012
2.7026,1.0012,1.0012,1.0012
2.7126,1.0012,1.0012,1.0012
2.7226,1.0012,1.0012,1.0012
2.7326,1.0012,1.0012,1.0012
2.7426,1.0012,1.0012,1.0012
2.7526,1.0012,1.0012,1.0012
2.7626,1.0012,1.0012,1.0012
2.7726,1.0012,1.0012,1.0012
2.7826,1.0012,1.0012,1.0012
2.7926,1.0012,1.0012,1.0012
2.8026,1.0012,1.0012,1.0012
2.8126,1.0012,1.0012,1.0012
2.8226,1.0012,1.0012,1.0012
2.8326,1.0012,1.0012,1.0012
2.8426,1.0012,1.0012,1.0012
2.8526,1.0012,1.0012,1.0012
2.8626,1.0012,1.0012,1.0012
2.8726,1.0012,1.0012,1.0012
2.8826,1.0012,1.0012,1.0012
2.8926,1.0012,1.0012,1.0012
2.9026,1.0012,1.0012,1.0012
2.9126,1.0012,1.0012,1.0012
2.9226,1.0012,1.0012,1.0012
2.9326,1.0012,1.0012,1.0012
2.9426,1.0012,1.0012,1.0012
2.9526,1.0012,1.0012,1.0012
2.9626,1.0012,1.0012,1.0012
2.9726,1.0012,1.0012,1.0012
2.9826,1.0012,1.0012,1.0012
2.9926,1.0012,1.0012,1.0012
3.0026,1.0012,1.0012,1.0012
3.0126,1.0012,1.0012,1.0012
3.0226,1.0012,1.0012,1.0012
3.0326,1.0012,1.0012,1.0012
3.0426,1.0012,1.0012,1.0012
3.0526,1.0012,1.0012,1.0012
3.0626,1.0012,1.0012,1.0012
3.0726,1.0012,1.0012,1.0012
3.0826,1.0012,1.0012,1.0012
3.0926,1.0012,1.0012,1.0012
3.1026,1.0012,1.0012,1.0012
3.1126,1.0012,1.0012,1.0012
3.1226,1.0012,1.0012,1.0012
3.1326,1.0012,1.0012,1.0012
3.1426,1.0012,1.0012,1.0012
3.1526,1.0012,1.0012,1.0012
3.1626,1.0012,1.0012,1.0012
3.1726,1.0012,1.0012,1.0012
3.1826,1.0012,1.0012,1.0012
3.1926,1.0012,1.0012,1.0012
3.2026,1.0012,1.0012,1.0012
3.2126,1.0012,1.0012,1.0012
3.2226,1.0012,1.0012,1.0012
3.2326,1.0012,1.0012,1.0012
3.2426,1.0012,1.0012,1.0012
3.2526,1.0012,1.0012,1.0012
3.2626,1.0012,1.0012,1.0012
3.2726,1.0012,1.0012,1.0012
3.2826,1.0012,1.0012,1.0012
3.2926,1.0012,1.0012,1.0012
3.3026,1.0012,1.0012,1.0012
3.3126,1.0012,1.0012,1.0012
3.3226,1.0012,1.0012,1.0012
3.3326,1.0012,1.0012,1.0012
3.3426,1.0012,1.0012,1.0012
3.3526,1.0012,1.0012,1.0012
3.3626,1.0012,1.0012,1.0012
3.3726,1.0012,1.0012,1.0012
3.3826,1.0012,1.0012,1.0012
3.3926,1.0012,1.0012,1.0012
3.4026,1.0012,1.0012,1.0012
3.4126,1.0012,1.0012,1.0012
3.4226,1.0012,1.0012,1.0012
3.4326,1.0012,1.0012,1.0012
3.4426,1.0012,1.0012,1.0012
3.4526,1.0012,1.0012,1.0012
3.4626,1.0012,1.0012,1.0012
3.4726,1.0012,1.0012,1.0012
3.4826,1.0012,1.0012,1.0012
3.4926,1.0012,1.0012,1.0012
3.5026,1.0012,1.0012,1.0012
3.5126,1.0012,1.0012,1.0012
3.5226,1.0012,1.0012,1.0012
3.5326,1.0012,1.0012,1.0012
3.5426,1.0012,1.0012,1.0012
3.5526,1.0012,1.0012,1.0012
3.5626,1.0012,1.0012,1.0012
3.5726,1.0012,1.0012,1.0012
3.5826,1.0012,1.0012,1.0012
3.5926,1.0012,1.0012,1.0012
3.6026,1.0012,1.0012,1.0012
3.6126,1.0012,1.0012,1.0012
3.6226,1.0012,1.0012,1.0012
3.6326,1.0012,1.0012,1.0012
3.6426,1.0012,1.0012,1.0012
3.6526,1.0012,1.0012,1.0012
3.6626,1.0012,1.0012,1.0012
3.6726,1.0012,1.0012,1.0012
3.6826,1.0012,1.0012,1.0012
3.6926,1.0012,1.0012,1.0012
3.7026,1.0012,1.0012,1.0012
3.7126,1.0012,1.0012,1.0012
3.7226,1.0012,1.0012,1.0012
3.7326,1.0012,1.0012,1.0012
3.7426,1.0012,1.0012,1.0012
3.7526,1.0012,1.0012,1.0012
3.7626,1.0012,1.0012,1.0012
3.7726,1.0012,1.0012,1.0012
3.7826,1.0012,1.0012,1.0012
3.7926,1.0012,1.0012,1.0012
3.8026,1.0012,1.0012,1.0012
3.8126,1.0012,1.0012,1.0012
3.8226,1.0012,1.0012,1.0012
3.8326,1.0012,1.0012,1.0012
3.8426,1.0012,1.0012,1.0012
3.8526,1.0012,1.0012,1.0012
3.8626,1.0012,1.0012,1.0012
3.8726,1.0012,1.0012,1.0012
3.8826,1.0012,1.0012,1.0012
3.8926,1.0012,1.0012,1.0012
3.9026,1.0012,1.0012,1.0012
3.9126,1.0012,1.0012,1.0012
3.9226,1.0012,1.0012,1.0012
3.9326,1.0012,1.0012,1.0012
3.9426,1.0012,1.0012,1.0012
3.9526,1.0012,1.0012,1.0012
3.9626,1.0012,1.0012,1.0012
3.9726,1.0012,1.0012,1.0012
3.9826,1.0012,1.0012,1.0012
3.9926,1.0012,1.0012,1.0012
4.0026,1.0012,1.0012,1.0012
4.0126,1.0012,1.0012,1.0012
4.0226,1.0012,1.0012,1.0012
4.0326,1.0012,1.0012,1.0012
4.0426,1.0012,1.0012,1.0012
4.0526,1.0012,1.0012,1.0012
4.0626,1.0012,1.0012,1.0012
4.0726,1.0012,1.0012,1.0012
4.0826,1.0012,1.0012,1.0012
4.0926,1.0012,1.0012,1.0012
4.1026,1.0012,1.0012,1.0012
4.1126,1.0012,1.0012,1.0012
4.1226,1.0012,1.0012,1.0012
4.1326,1.0012,1.0012,1.0012
4.1426,1.0012,1.0012,1.0012
4.1526,1.0012,1.0012,1.0012
4.1626,1.0012,1.0012,1.0012
4.1726,1.0012,1.0012,1.0012
4.1826,1.0012,1.0012,1.0012
4.1926,1.0012,1.0012,1.0012
4.2026,1.0012,1.0012,1.0012
4.2126,1.0012,1.0012,1.0012
4.2226,1.0012,1.0012,1.0012
4.2326,1.0012,1.0012,1.0012
4.2426,1.0012,1.0012,1.0012
4.2526,1.0012,1.0012,1.0012
4.2626,1.0012,1.0012,1.0012
4.2726,1.0012,1.0012,1.0012
4.2826,1.0012,1.0012,1.0012
4.2926,1.0012,1.0012,1.0012
4.3026,1.0012,1.0012,1.0012
4.3126,1.0012,1.0012,1.0012
4.3226,1.0012,1.0012,1.0012
4.3326,1.0012,1.0012,1.0012
4.3426,1.0012,1.0012,1.0012
4.3526,1.0012,1.0012,1.0012
4.3626,1.0012,1.0012,1.0012
4.3726,1.0012,1.0012,1.0012
4.3826,1.0012,1.0012,1.0012
4.3926,1.0012,1.0012,1.0012
4.4026,1.0012,1.0012,1.0012
4.4126,1.0012,1.0012,1.0012
4.4226,1.0012,1.0012,1.0012
4.4326,1.0012,1.0012,1.0012
4.4426,1.0012,1.0012,1.0012
4.4526,1.0012,1.0012,1.0012
4.4626,1.0012,1.0012,1.0012
4.4726,1.0011,1.0011,1.0011
4.4826,1.0011,1.0011,1.0011
4.4926,1.0011,1.0011,1.0011
4.5026,1.0011,1.0011,1.0011
4.5126,1.0011,1.0011,1.0011
4.5226,1.0011,1.0011,1.0011
4.5326,1.0011,1.0011,1.0011
4.5426,1.0011,1.0011,1.0011
4.5526,1.0011,1.0011,1.0011
4.5626,1.0011,1.0011,1.0011
4.5726,1.0011,1.0011,1.0011
4.5826,1.0011,1.0011,1.0011
4.5926,1.0011,1.0011,1.0011
4.6026,1.0011,1.0011,1.0011
4.6126,1.0011,1.0011,1.0011
4.6226,1.0011,1.0011,1.0011
4.6326,1.0011,1.0011,1.0011
4.6426,1.0011,1.0011,1.0011
4.6526,1.0011,1.0011,1.0011
4.6626,1.0011,1.0011,1.0011
4.6726,1.0011,1.0011,1.0011
4.6826,1.0011,1.0011,1.0011
4.6926,1.0011,1.0011,1.0011
4.7026,1.0011,1.0011,1.0011
4.7126,1.0011,1.0011,1.0011
4.7226,1.0011,1.0011,1.0011
4.7326,1.0011,1.0011,1.0011
4.7426,1.0011,1.0011,1.0011
4.7526,1.0011,1.0011,1.0011
4.7626,1.0011,1.0011,1.0011
4.7726,1.0011,1.0011,1.0011
4.7826,1.0011,1.0011,1.0011
4.7926,1.0011,1.0011,1.0011
4.8026,1.0011,1.0011,1.0011
4.8126,1.0011,1.0011,1.0011
4.8226,1.0011,1.0011,1.0011
4.8326,1.0011,1.0011,1.0011
4.8426,1.0011,1.0011,1.0011
4.8526,1.0011,1.0011,1.0011
4.8626,1.0011,1.0011,1.0011
4.8726,1.0011,1.0011,1.0011
4.8826,1.0011,1.0011,1.0011
4.8926,1.0011,1.0011,1.0011
4.9026,1.0011,1.0011,1.0011
4.9126,1.0011,1.0011,1.0011
4.9226,1.0011,1.0011,1.0011
4.9326,1.0011,1.0011,1.0011
4.9426,1.0011,1.0011,1.0011
4.9526,1.0011,1.0011,1.0011
4.9626,1.0011,1.0011,1.0011
4.9726,1.0011,1.0011,1.0011
4.9826,1.0011,1.0011,1.0011
4.9926,1.0011,1.0011,1.0011
5.0026,1.0011,1.0011,1.0011
5.0126,1.0011,1.0011,1.0011
5.0226,1.0011,1.0011,1.0011
5.0326,1.0011,1.0011,1.0011
5.0426,1.0011,1.0011,1.0011
5.0526,1.0011,1.0011,1.0011
5.0626,1.0011,1.0011,1.0011
5.0726,1.0011,1.0011,1.0011
5.0826,1.0011,1.0011,1.0011
5.0926,1.0011,1.0011,1.0011
5.1026,1.0011,1.0011,1.0011
5.1126,1.0011,1.0011,1.0011
5.1226,1.0011,1.0011,1.0011
5.1326,1.0011,1.0011,1.0011
5.1426,1.0011,1.0011,1.0011
5.1526,1.0011,1.0011,1.0011
5.1626,1.0011,1.0011,1.0011
5.1726,1.0011,1.0011,1.0011
5.1826,1.0011,1.0011,1.0011
5.1926,1.0011,1.0011,1.0011
5.2026,1.0011,1.0011,1.0011
5.2126,1.0011,1.0011,1.0011
5.2226,1.0011,1.0011,1.0011
5.2326,1.0011,1.0011,1.0011
5.2426,1.0011,1.0011,1.0011
5.2526,1.0011,1.0011,1.0011
5.2626,1.0011,1.0011,1.0011
5.2726,1.0011,1.0011,1.0011
5.2826,1.0011,1.0011,1.0011
5.2926,1.0011,1.0011,1.0011
5.3026,1.0011,1.0011,1.0011
5.3126,1.0011,1.0011,1.0011
5.3226,1.0011,1.0011,1.0011
5.3326,1.0011,1.0011,1.0011
5.3426,1.0011,1.0011,1.0011
5.3526,1.0011,1.0011,1.0011
5.3626,1.0011,1.0011,1.0011
5.3726,1.0011,1.0011,1.0011
5.3826,1.0011,1.0011,1.0011
5.3926,1.0011,1.0011,1.0011
5.4026,1.0011,1.0011,1.0011
5.4126,1.0011,1.0011,1.0011
5.4226,1.0011,1.0011,1.0011
5.4326,1.0011,1.0011,1.0011
5.4426,1.0011,1.0011,1.0011
5.4526,1.0011,1.0011,1.0011
5.4626,1.0011,1.0011,1.0011
5.4726,1.0011,1.0011,1.0011
5.4826,1.0011,1.0011,1.0011
5.4926,1.0011,1.0011,1.0011
5.5026,1.0011,1.0011,1.0011
5.5126,1.0011,1.0011,1.0011
5.5226,1.0011,1.0011,1.0011
5.5326,1.0011,1.0011,1.0011
5.5426,1.0011,1.0011,1.0011
5.5526,1.0011,1.0011,1.0011
5.5626,1.0011,1.0011,1.0011
5.5726,1.0011,1.0011,1.0011
5.5826,1.0011,1.0011,1.0011
5.5926,1.0011,1.0011,1.0011
5.6026,1.0011,1.0011,1.0011
5.6126,1.0011,1.0011,1.0011
5.6226,1.0011,1.0011,1.0011
5.6326,1.0011,1.0011,1.0011
5.6426,1.0011,1.0011,1.0011
5.6526,1.0011,1.0011,1.0011
5.6626,1.0011,1.0011,1.0011
5.6726,1.0011,1.0011,1.0011
5.6826,1.0011,1.0011,1.0011
5.6926,1.0011,1.0011,1.0011
5.7026,1.0011,1.0011,1.0011
5.7126,1.0011,1.0011,1.0011
5.7226,1.0011,1.0011,1.0011
5.7326,1.0011,1.0011,1.0011
5.7426,1.0011,1.0011,1.0011
5.7526,1.0011,1.0011,1.0011
5.7626,1.0011,1.0011,1.0011
5.7726,1.0011,1.0011,1.0011
5.7826,1.0011,1.0011,1.0011
5.7926,1.0011,1.0011,1.0011
5.8026,1.0011,1.0011,1.0011
5.8126,1.0011,1.0011,1.0011
5.8226,1.0011,1.0011,1.0011
5.8326,1.0011,1.0011,1.0011
5.8426,1.0011,1.0011,1.0011
5.8526,1.0011,1.0011,1.0011
5.8626,1.0011,1.0011,1.0011
5.8726,1.0011,1.0011,1.0011
5.8826,1.0011,1.0011,1.0011
5.8926,1.0011,1.0011,1.0011
5.9026,1.0011,1.0011,1.0011
5.9126,1.0011,1.0011,1.0011
5.9226,1.0011,1.0011,1.0011
5.9326,1.0011,1.0011,1.0011
5.9426,1.0011,1.0011,1.0011
5.9526,1.0011,1.0011,1.0011
5.9626,1.0011,1.0011,1.0011
5.9726,1.0011,1.0011,1.0011
5.9826,1.0011,1.0011,1.0011
5.9926,1.0011,1.0011,1.0011
6.0026,1.0011,1.0011,1.0011
6.0126,1.0011,1.0011,1.0011
6.0226,1.0011,1.0011,1.0011
6.0326,1.0011,1.0011,1.0011
6.0426,1.0011,1.0011,1.0011
6.0526,1.0011,1.0011,1.0011
6.0626,1.0011,1.0011,1.0011
6.0726,1.0011,1.0011,1.0011
6.0826,1.0011,1.0011,1.0011
6.0926,1.0011,1.0011,1.0011
6.1026,1.0011,1.0011,1.0011
6.1126,1.0011,1.0011,1.0011
6.1226,1.0011,1.0011,1.0011
6.1326,1.0011,1.0011,1.0011
6.1426,1.0011,1.0011,1.0011
6.1526,1.0011,1.0011,1.0011
6.1626,1.0011,1.0011,1.0011
6.1726,1.0011,1.0011,1.0011
6.1826,1.0011,1.0011,1.0011
6.1926,1.0011,1.0011,1.0011
6.2026,1.0011,1.0011,1.0011
6.2126,1.0011,1.0011,1.0011
6.2226,1.0011,1.0011,1.0011
6.2326,1.0011,1.0011,1.0011
6.2426,1.0011,1.0011,1.0011
6.2526,1.0011,1.0011,1.0011
6.2626,1.0011,1.0011,1.0011
6.2726,1.0011,1.0011,1.0011
6.2826,1.0011,1.0011,1.0011
6.2926,1.0011,1.0011,1.0011
6.3026,1.0011,1.0011,1.0011
6.3126,1.0011,1.0011,1.0011
6.3226,1.0011,1.0011,1.0011
6.3326,1.0011,1.0011,1.0011
6.3426,1.0011,1.0011,1.0011
6.3526,1.0011,1.0011,1.0011
6.3626,1.0011,1.0011,1.0011
6.3726,1.0011,1.0011,1.0011
6.3826,1.0011,1.0011,1.0011
6.3926,1.0011,1.0011,1.0011
6.4026,1.0011,1.0011,1.0011
6.4126,1.0011,1.0011,1.0011
6.4226,1.0011,1.0011,1.0011
6.4326,1.0011,1.0011,1.0011
6.4426,1.0011,1.0011,1.0011
6.4526,1.0011,1.0011,1.0011
6.4626,1.0011,1.0011,1.0011
6.4726,1.0011,1.0011,1.0011
6.4826,1.0011,1.0011,1.0011
6.4926,1.0011,1.0011,1.0011
6.5026,1.0011,1.0011,1.0011
6.5126,1.0011,1.0011,1.0011
6.5226,1.0011,1.0011,1.0011
6.5326,1.0011,1.0011,1.0011
6.5426,1.0011,1.0011,1.0011
6.5526,1.0011,1.0011,1.0011
6.5626,1.0011,1.0011,1.0011
6.5726,1.0011,1.0011,1.0011
6.5826,1.0011,1.0011,1.0011
6.5926,1.0011,1.0011,1.0011
6.6026,1.0011,1.0011,1.0011
6.6126,1.0011,1.0011,1.0011
6.6226,1.0011,1.0011,1.0011
6.6326,1.0011,1.0011,1.0011
6.6426,1.0011,1.0011,1.0011
6.6526,1.0011,1.0011,1.0011
6.6626,1.0011,1.0011,1.0011
6.6726,1.0011,1.0011,1.0011
6.6826,1.0011,1.0011,1.0011
6.6926,1.0011,1.0011,1.0011
6.7026,1.0011,1.0011,1.0011
6.7126,1.0011,1.0011,1.0011
6.7226,1.0011,1.0011,1.0011
6.7326,1.0011,1.0011,1.0011
6.7426,1.0011,1.0011,1.0011
6.7526,1.0011,1.0011,1.0011
6.7626,1.0011,1.0011,1.0011
6.7726,1.0011,1.0011,1.0011
6.7826,1.0011,1.0011,1.0011
6.7926,1.0011,1.0011,1.0011
6.8026,1.0011,1.0011,1.0011
6.8126,1.0011,1.0011,1.0011
6.8226,1.0011,1.0011,1.0011
6.8326,1.0011,1.0011,1.0011
6.8426,1.0011,1.0011,1.0011
6.8526,1.0011,1.0011,1.0011
6.8626,1.0011,1.0011,1.0011
6.8726,1.0011,1.0011,1.0011
6.8826,1.0011,1.0011,1.0011
6.8926,1.0011,1.0011,1.0011
6.9026,1.0011,1.0011,1.0011
6.9126,1.0011,1.0011,1.0011
6.9226,1.0011,1.0011,1.0011
